individual acc 32.0
baseline acc 35.5
IndivRefine acc 35.5
IndivRefineMILP acc 38.0
CrossEx acc 41.0
final acc 44.5
individual time 0.009742236137390137
baseline time 1.0124109029769899
IndivRefine time 0.37906653881073
IndivRefineMILP time 1.954468631744385
CrossEx time 2.031085205078125
final time 3.7055440187454227
