individual acc 94.0
baseline acc 94.0
IndivRefine acc 94.0
IndivRefineMILP acc 94.0
CrossEx acc 95.0
final acc 95.0
individual time 0.009139919281005859
baseline time 0.2678921937942505
IndivRefine time 0.15850832462310793
IndivRefineMILP time 0.4428703546524048
CrossEx time 0.4216329574584961
final time 0.4968758821487427
