individual acc 88.4
baseline acc 89.0
IndivRefine acc 93.80000000000001
IndivRefineMILP acc 93.80000000000001
CrossEx acc 95.2
final acc 95.2
individual time 0.01011202335357666
baseline time 2.0018394708633425
IndivRefine time 0.36203479766845703
IndivRefineMILP time 2.735214972496033
CrossEx time 1.1837010622024537
final time 1.803443479537964
