bounds: -0.04169696569442749 -0.04169696569442749
bounds: -0.041696906089782715 -0.1244734525680542
bounds: -0.04094874858856201 -0.06778624653816223
bounds: -0.040290772914886475 -0.04419136047363281
bounds: -0.03971511125564575 -0.028648972511291504
bounds: -0.03925585746765137 -0.018910527229309082
bounds: -0.038935065269470215 -0.012277811765670776
bounds: -0.03889954090118408 -0.007559582591056824
bounds: -0.03889429569244385 -0.004995405673980713
bounds: -0.038876891136169434 -0.0036627203226089478
bounds: -0.038857340812683105 -0.0026786327362060547
bounds: -0.03884798288345337 -0.0019150525331497192
bounds: -0.0388416051864624 -0.0011740773916244507
bounds: -0.03883945941925049 -0.0011668354272842407
bounds: -0.03883928060531616 -0.0011758357286453247
bounds: -0.03883928060531616 -0.0009500086307525635
bounds: -0.03883880376815796 -0.0005521476268768311
bounds: -0.03883838653564453 -1.3500452041625977e-05
bounds: -0.038837730884552 0.0006110519170761108
bounds: -0.03883695602416992 0.001196831464767456
bounds: -0.038836002349853516 0.0017040818929672241
lp_bound: -0.016540571873307725 0.004599152599788805
lp_time: 2.3585031032562256 6.886963129043579
