bounds: -0.5241971015930176 -0.5241971015930176
bounds: -0.5241782665252686 -0.6014072895050049
bounds: -3.075252056121826 -1.8131057024002075
bounds: -1.217458724975586 -0.5245884656906128
bounds: -0.32723355293273926 -0.12546467781066895
bounds: -0.2705157995223999 -0.09175503253936768
bounds: -0.22268271446228027 -0.004740595817565918
bounds: -0.2146470546722412 0.022324800491333008
bounds: -0.21549057960510254 0.0035353899002075195
bounds: -0.21290934085845947 0.11013531684875488
bounds: -0.21184325218200684 0.13631534576416016
bounds: -0.21026897430419922 0.13836491107940674
bounds: -0.20857346057891846 0.11971175670623779
bounds: -0.20688235759735107 0.1476879119873047
bounds: -0.20613861083984375 0.1522374153137207
bounds: -0.2064356803894043 0.15685272216796875
bounds: -0.21083474159240723 0.16100764274597168
bounds: -0.20812344551086426 0.16485416889190674
bounds: -0.20785260200500488 0.1702287197113037
bounds: -0.2068021297454834 0.17509996891021729
bounds: -0.20636200904846191 0.17174184322357178
lp_bound: 0.050371161220273325 0.1858124904179293
lp_time: 0.6257503032684326 1.4645907878875732
