bounds: -1.3472251892089844 -1.3472251892089844
bounds: -1.3472251892089844 0.19549298286437988
bounds: -1.0281848907470703 0.26908230781555176
bounds: -0.773101806640625 0.32781052589416504
bounds: -0.5725793838500977 0.3783111572265625
bounds: -0.4264183044433594 0.4136981964111328
bounds: -0.2986774444580078 0.4471280574798584
bounds: -0.26328182220458984 0.4638317823410034
bounds: -0.25672435760498047 0.4698505401611328
bounds: -0.23964309692382812 0.47143709659576416
bounds: -0.2288503646850586 0.47321581840515137
bounds: -0.22601318359375 0.475874662399292
bounds: -0.2274951934814453 0.4778025150299072
bounds: -0.2286205291748047 0.47899186611175537
bounds: -0.22929000854492188 0.4792330265045166
bounds: -0.2295093536376953 0.47809839248657227
bounds: -0.22978687286376953 0.4792823791503906
bounds: -0.2297992706298828 0.47965216636657715
bounds: -0.22929859161376953 0.4799208641052246
bounds: -0.22846221923828125 0.4806337356567383
bounds: -0.22722244262695312 0.48132264614105225
lp_bound: 0.3329935631450368 0.4815781773849711
lp_time: 0.653813362121582 1.157820463180542
