individual acc 0.0
baseline acc 0.0
IndivRefine acc 0.0
IndivRefineMILP acc 0.0
CrossEx acc 1.0
final acc 1.0
individual time 0.020406150817871095
baseline time 0.961260747909546
IndivRefine time 0.5710840702056885
IndivRefineMILP time 2.0881752967834473
CrossEx time 3.8127686977386475
final time 5.221314024925232
